flag; num; time_ms; ds_temp; lat; lon; alt; fix; crc
6;1428;955991;331;56.411137;40.976040;129.000000;1;57736
6;1429;956555;331;56.411137;40.976040;129.000000;1;32308
6;1430;957239;331;56.411133;40.976040;129.000000;1;20241
6;1431;957837;331;56.411133;40.976040;129.000000;1;25612
6;1432;958536;331;56.411133;40.976040;129.000000;1;37278
6;1433;959112;331;56.411133;40.976040;129.000000;1;59286
6;1434;959796;331;56.411133;40.976040;129.000000;1;25463
6;1435;960397;331;56.411133;40.976040;129.000000;1;51917
6;1436;961081;331;56.411133;40.976040;129.000000;1;47237
6;1437;961670;331;56.411133;40.976040;129.000000;1;1432
6;1438;962348;331;56.411133;40.976040;129.000000;1;42371
6;1439;962943;331;56.411133;40.976040;129.000000;1;61480
6;1440;963640;331;56.411133;40.976040;129.000000;1;20053
6;1441;964242;331;56.411133;40.976040;129.000000;1;42418
6;1442;964915;331;56.411133;40.976044;129.000000;1;32267
6;1443;965480;331;56.411133;40.976044;129.000000;1;18601
6;1444;966163;331;56.411133;40.976044;129.000000;1;12818
6;1445;966775;331;56.411133;40.976040;129.000000;1;39765
6;1446;967463;331;56.411133;40.976040;129.000000;1;1077
6;1447;968033;331;56.411137;40.976040;129.000000;1;45360
6;1448;968703;331;56.411137;40.976040;129.000000;1;20783
6;1449;969293;331;56.411133;40.976040;129.000000;1;24178
6;1450;969982;331;56.411133;40.976040;129.000000;1;32899
6;1451;970582;331;56.411133;40.976040;129.000000;1;14154
6;1452;971250;331;56.411133;40.976040;129.000000;1;34770
6;1453;971851;331;56.411133;40.976040;129.000000;1;57021
6;1454;972535;331;56.411133;40.976040;129.000000;1;23242
6;1455;973120;331;56.411133;40.976040;129.000000;1;30391
6;1456;973793;331;56.411133;40.976040;129.000000;1;58019
6;1457;974384;331;56.411133;40.976040;129.000000;1;35388
6;1458;975072;331;56.411133;40.976040;129.000000;1;29004
6;1459;975673;331;56.411133;40.976040;129.000000;1;35081
6;1460;976371;331;56.411137;40.976040;129.000000;1;43666
6;1461;977467;332;56.411137;40.976040;129.000000;1;50634
6;1462;978055;331;56.411137;40.976040;129.000000;1;51597
6;1463;978725;331;56.411137;40.976040;129.000000;1;16997
6;1464;979309;331;56.411137;40.976040;129.000000;1;54957
6;1465;979995;332;56.411137;40.976040;129.000000;1;3785
6;1466;980581;332;56.411137;40.976040;129.000000;1;29980
6;1467;981266;332;56.411137;40.976040;129.000000;1;2780
6;1468;981833;332;56.411137;40.976040;129.000000;1;57352
6;1469;982529;332;56.411137;40.976040;129.000000;1;25634
6;1470;983130;332;56.411137;40.976040;129.000000;1;58311
6;1471;983830;332;56.411137;40.976040;129.000000;1;12054
6;1472;984434;332;56.411137;40.976040;129.000000;1;39125
6;1473;985089;332;56.411137;40.976040;129.000000;1;24393
6;1474;985676;332;56.411137;40.976040;129.000000;1;1659
6;1475;986372;332;56.411137;40.976040;129.000000;1;29202
6;1476;986968;332;56.411137;40.976040;129.000000;1;41689
6;1477;987651;332;56.411137;40.976040;129.000000;1;26430
6;1478;988217;332;56.411137;40.976040;129.000000;1;25895
6;1479;988903;332;56.411137;40.976040;129.000000;1;22348
6;1480;989505;332;56.411137;40.976040;129.000000;1;34419
6;1481;990187;332;56.411137;40.976040;129.000000;1;28052
6;1482;990768;332;56.411137;40.976040;129.000000;1;33511
6;1483;991452;332;56.411137;40.976040;129.000000;1;19100
6;1484;992052;332;56.411137;40.976040;129.000000;1;57431
6;1485;992746;332;56.411137;40.976040;129.000000;1;8859
6;1486;993348;332;56.411137;40.976040;129.000000;1;15124
6;1487;994017;332;56.411137;40.976040;129.000000;1;31442
6;1488;994606;332;56.411137;40.976040;129.000000;1;15264
6;1489;995288;332;56.411137;40.976040;129.000000;1;63823
6;1490;995890;333;56.411137;40.976040;129.000000;1;13736
6;1491;996574;332;56.411137;40.976040;129.000000;1;42336
6;1492;997179;332;56.411137;40.976040;129.000000;1;2453
6;1493;997858;333;56.411137;40.976044;129.000000;1;13953
6;1494;998450;333;56.411137;40.976044;129.000000;1;15308
6;1495;999136;333;56.411137;40.976044;129.000000;1;53638
6;1496;999702;333;56.411137;40.976044;129.000000;1;3375
6;1497;1000375;333;56.411137;40.976044;129.000000;1;1270
6;1498;1000978;333;56.411137;40.976044;129.000000;1;3624
6;1499;1001656;333;56.411137;40.976044;129.000000;1;58375
6;1500;1002244;333;56.411137;40.976044;129.000000;1;63482
6;1501;1002897;333;56.411137;40.976044;129.000000;1;5756
6;1502;1003489;333;56.411137;40.976044;129.000000;1;6551
6;1503;1004173;333;56.411137;40.976044;129.000000;1;46728
6;1504;1004773;333;56.411137;40.976044;129.000000;1;49692
6;1505;1005453;333;56.411137;40.976044;129.000000;1;9832
6;1506;1006033;333;56.411137;40.976044;129.000000;1;37072
6;1507;1006731;333;56.411137;40.976044;129.000000;1;35000
6;1508;1007348;333;56.411137;40.976044;129.000000;1;19145
6;1509;1008022;333;56.411137;40.976044;129.000000;1;38004
6;1510;1008603;333;56.411137;40.976044;129.000000;1;52550
6;1511;1009299;333;56.411137;40.976044;129.000000;1;18796
6;1512;1009900;333;56.411137;40.976044;129.000000;1;17827
6;1513;1010576;333;56.411137;40.976044;129.000000;1;55701
6;1514;1011177;333;56.411137;40.976044;129.000000;1;26872
6;1515;1011836;333;56.411137;40.976044;129.000000;1;35484
6;1516;1012449;333;56.411137;40.976044;129.000000;1;55285
6;1517;1013138;333;56.411137;40.976044;129.000000;1;4421
6;1518;1013732;333;56.411137;40.976044;129.000000;1;64174
6;1519;1014418;333;56.411137;40.976044;129.000000;1;43826
6;1520;1014985;333;56.411137;40.976044;129.000000;1;61690
6;1521;1015668;333;56.411137;40.976044;129.000000;1;57710
6;1522;1016271;333;56.411137;40.976044;129.000000;1;17774
6;1523;1016967;333;56.411137;40.976044;129.000000;1;49476
6;1524;1017536;333;56.411137;40.976044;129.000000;1;50156
6;1525;1018220;333;56.411137;40.976044;129.000000;1;15858
6;1526;1018809;333;56.411137;40.976044;129.000000;1;22122
6;1527;1019492;333;56.411137;40.976044;129.000000;1;59092
6;1528;1020096;333;56.411137;40.976044;129.000000;1;39226
6;1529;1020776;333;56.411137;40.976044;129.000000;1;12019
6;1530;1021805;333;56.411137;40.976044;129.000000;1;9839
6;1531;1022480;333;56.411137;40.976044;129.000000;1;38349
6;1532;1023068;333;56.411137;40.976044;129.000000;1;34300
6;1533;1023759;333;56.411137;40.976044;129.000000;1;54097
6;1534;1024325;333;56.411137;40.976044;129.000000;1;46740
6;1535;1024994;333;56.411137;40.976044;129.000000;1;23373
6;1536;1025584;333;56.411137;40.976044;129.000000;1;41707
6;1537;1026268;333;56.411137;40.976044;129.000000;1;28080
6;1538;1026858;333;56.411137;40.976044;129.000000;1;58531
6;1539;1027538;333;56.411137;40.976044;129.000000;1;41685
6;1540;1028132;333;56.411137;40.976044;129.000000;1;20233
6;1541;1028827;333;56.411137;40.976044;129.000000;1;50119
6;1542;1029417;333;56.411137;40.976044;129.000000;1;62060
6;1543;1030087;333;56.411137;40.976044;129.000000;1;37088
6;1544;1030665;333;56.411137;40.976044;129.000000;1;32876
6;1545;1031348;333;56.411137;40.976044;129.000000;1;37230
6;1546;1031951;333;56.411137;40.976044;129.000000;1;57143
6;1547;1032648;333;56.411137;40.976044;129.000000;1;28247
6;1548;1033214;333;56.411137;40.976044;129.000000;1;9075
6;1549;1033905;333;56.411137;40.976044;129.000000;1;40262
6;1550;1034503;333;56.411137;40.976044;129.000000;1;54505
6;1551;1035188;333;56.411137;40.976044;129.000000;1;16754
6;1552;1035787;334;56.411137;40.976044;129.000000;1;33525
6;1553;1036464;334;56.411137;40.976044;129.000000;1;29799
6;1554;1037054;333;56.411137;40.976044;129.000000;1;48240
6;1555;1037742;333;56.411137;40.976044;129.000000;1;26746
6;1556;1038331;333;56.411137;40.976044;129.000000;1;63120
6;1557;1039013;334;56.411137;40.976044;129.000000;1;46253
6;1558;1039596;334;56.411137;40.976044;129.000000;1;21799
6;1559;1040297;333;56.411137;40.976044;129.000000;1;13554
6;1560;1040901;334;56.411137;40.976044;129.000000;1;52650
6;1561;1041575;333;56.411137;40.976044;129.000000;1;42481
6;1562;1042157;333;56.411137;40.976044;129.000000;1;50908
6;1563;1042840;334;56.411137;40.976044;129.000000;1;63014
6;1564;1043440;334;56.411137;40.976044;129.000000;1;15893
6;1565;1044131;334;56.411137;40.976044;129.000000;1;26716
6;1566;1044734;334;56.411137;40.976044;129.000000;1;61956
6;1567;1045403;334;56.411137;40.976044;129.000000;1;4174
6;1568;1046008;334;56.411137;40.976044;129.000000;1;34532
6;1569;1046696;334;56.411137;40.976044;129.000000;1;21442
6;1570;1047304;334;56.411137;40.976044;129.000000;1;53240
6;1571;1047982;334;56.411137;40.976044;129.000000;1;3225
6;1572;1048552;334;56.411137;40.976044;129.000000;1;53294
6;1573;1049234;334;56.411137;40.976044;129.000000;1;43404
6;1574;1049824;334;56.411137;40.976044;129.000000;1;64223
6;1575;1050521;334;56.411137;40.976044;129.000000;1;61673
6;1576;1051114;334;56.411137;40.976044;129.000000;1;9223
6;1577;1051797;334;56.411137;40.976044;129.000000;1;51925
6;1578;1052385;334;56.411137;40.976044;129.000000;1;36129
6;1579;1053068;334;56.411137;40.976044;129.000000;1;3170
6;1580;1053673;334;56.411137;40.976044;129.000000;1;49775
6;1581;1054329;334;56.411137;40.976044;129.000000;1;46491
6;1582;1054946;334;56.411137;40.976044;129.000000;1;27265
6;1583;1055630;334;56.411137;40.976044;129.000000;1;50922
6;1584;1056221;334;56.411137;40.976044;129.000000;1;3356
6;1585;1056889;334;56.411137;40.976044;129.000000;1;37983
6;1586;1057458;334;56.411137;40.976044;129.000000;1;48036
6;1587;1058141;334;56.411137;40.976044;129.000000;1;1953
6;1588;1058729;335;56.411137;40.976044;129.000000;1;7131
6;1589;1059413;334;56.411137;40.976044;129.000000;1;19027
6;1590;1059980;334;56.411137;40.976044;129.000000;1;2381
6;1591;1060650;335;56.411137;40.976044;129.000000;1;25670
6;1592;1061241;334;56.411137;40.976044;129.000000;1;35857
6;1593;1061923;335;56.411137;40.976044;129.000000;1;14981
6;1594;1062515;335;56.411137;40.976044;129.000000;1;21972
6;1595;1063182;335;56.411137;40.976044;129.000000;1;5685
6;1596;1063784;335;56.411137;40.976048;129.000000;1;16667
6;1597;1064459;335;56.411137;40.976048;129.000000;1;18357
6;1598;1065049;335;56.411137;40.976048;129.000000;1;31116
6;1599;1065722;335;56.411137;40.976048;129.000000;1;56394
6;1600;1066437;335;56.411137;40.976048;129.000000;1;34991
6;1601;1067026;335;56.411137;40.976048;129.000000;1;62815
6;1602;1067709;335;56.411137;40.976048;129.000000;1;13173
6;1603;1068300;335;56.411137;40.976048;129.000000;1;2663
6;1604;1068971;335;56.411137;40.976048;129.000000;1;15304
6;1605;1069534;335;56.411137;40.976048;129.000000;1;60121
6;1606;1070236;335;56.411137;40.976048;129.000000;1;59679
6;1607;1070824;335;56.411137;40.976048;129.000000;1;5414
6;1608;1071508;335;56.411137;40.976048;129.000000;1;39896
6;1609;1072072;335;56.411137;40.976048;129.000000;1;38757
6;1610;1072745;335;56.411137;40.976048;129.000000;1;54692
6;1611;1073360;335;56.411137;40.976048;129.000000;1;31478
6;1612;1074049;335;56.411137;40.976048;129.000000;1;23602
6;1613;1074639;335;56.411137;40.976048;129.000000;1;15466
6;1614;1075304;335;56.411137;40.976048;129.000000;1;27588
6;1615;1075908;335;56.411137;40.976048;129.000000;1;25635
6;1616;1076614;335;56.411137;40.976048;129.000000;1;45478
6;1617;1077214;335;56.411137;40.976048;129.000000;1;62724
6;1618;1077904;975;56.411137;40.976048;129.000000;1;36771
6;1619;1078472;975;56.411137;40.976048;129.000000;1;15270
6;1620;1079158;335;56.411137;40.976048;129.000000;1;9876
6;1621;1079747;335;56.411137;40.976048;129.000000;1;22215
6;1622;1080433;335;56.411137;40.976048;129.000000;1;22107
6;1623;1081011;335;56.411137;40.976048;129.000000;1;35916
6;1624;1081685;335;56.411137;40.976048;129.000000;1;34727
6;1625;1082290;335;56.411137;40.976048;129.000000;1;43786
6;1626;1082969;335;56.411137;40.976048;129.000000;1;5278
6;1627;1083573;335;56.411137;40.976048;129.000000;1;56261
6;1628;1084241;335;56.411137;40.976048;129.000000;1;43311
6;1629;1084844;335;56.411137;40.976048;129.000000;1;31065
6;1630;1085646;335;56.411137;40.976048;129.000000;1;6581
6;1631;1086332;335;56.411137;40.976048;129.000000;1;41472
6;1632;1086948;335;56.411137;40.976048;129.000000;1;54734
6;1633;1087622;335;56.411137;40.976048;129.000000;1;64528
6;1634;1088229;335;56.411137;40.976048;129.000000;1;45478
6;1635;1088925;335;56.411137;40.976048;129.000000;1;38184
6;1636;1089518;335;56.411137;40.976048;129.000000;1;36728
6;1637;1090212;335;56.411137;40.976048;129.000000;1;20738
6;1638;1090794;335;56.411137;40.976048;129.000000;1;35479
6;1639;1091481;335;56.411137;40.976048;129.000000;1;48256
6;1640;1092069;335;56.411137;40.976048;129.000000;1;49743
6;1641;1092756;336;56.411137;40.976048;129.000000;1;18939
6;1642;1093344;335;56.411137;40.976048;129.000000;1;8023
6;1643;1094000;335;56.411137;40.976048;129.000000;1;39792
6;1644;1094588;336;56.411137;40.976048;129.000000;1;63607
6;1645;1095271;336;56.411137;40.976048;129.000000;1;44233
6;1646;1096364;336;56.411133;40.976048;129.000000;1;14298
6;1647;1096956;336;56.411133;40.976048;129.000000;1;5089
6;1648;1097638;336;56.411133;40.976048;129.000000;1;38560
6;1649;1098227;336;56.411133;40.976048;129.000000;1;10571
6;1650;1098895;336;56.411133;40.976048;129.000000;1;3668
6;1651;1099474;336;56.411133;40.976048;129.000000;1;56566
6;1652;1100172;336;56.411133;40.976048;129.000000;1;20955
6;1653;1100777;336;56.411133;40.976048;129.000000;1;17312
6;1654;1101455;336;56.411133;40.976048;129.000000;1;26819
6;1655;1102035;336;56.411133;40.976048;129.000000;1;38729
6;1656;1102708;336;56.411133;40.976048;129.000000;1;39329
6;1657;1103306;336;56.411133;40.976048;129.000000;1;64163
6;1658;1104006;336;56.411133;40.976048;129.000000;1;31796
6;1659;1104607;336;56.411133;40.976048;129.000000;1;59017
6;1660;1105272;336;56.411133;40.976048;129.000000;1;55216
6;1661;1105862;336;56.411133;40.976048;129.000000;1;17429
6;1662;1106549;336;56.411133;40.976048;129.000000;1;27865
6;1663;1107151;336;56.411133;40.976048;129.000000;1;18372
6;1664;1107858;336;56.411133;40.976048;129.000000;1;55483
6;1665;1108425;336;56.411133;40.976048;129.000000;1;61393
6;1666;1109110;336;56.411133;40.976048;129.000000;1;59763
6;1667;1109714;336;56.411133;40.976048;129.000000;1;30378
6;1668;1110399;336;56.411133;40.976044;129.000000;1;37633
6;1669;1110985;336;56.411133;40.976044;129.000000;1;37018
6;1670;1111673;336;56.411133;40.976044;129.000000;1;15385
6;1671;1112273;336;56.411133;40.976044;129.000000;1;31273
6;1672;1112959;336;56.411133;40.976044;129.000000;1;15072
6;1673;1113545;336;56.411133;40.976044;129.000000;1;51676
6;1674;1114217;336;56.411133;40.976044;129.000000;1;44847
6;1675;1114819;336;56.411133;40.976044;129.000000;1;17608
6;1676;1115506;336;56.411133;40.976044;129.000000;1;41388
6;1677;1116106;336;56.411133;40.976044;129.000000;1;54793
6;1678;1116797;336;56.411133;40.976044;129.000000;1;45562
6;1679;1117375;336;56.411133;40.976044;129.000000;1;39754
6;1680;1118061;336;56.411133;40.976044;129.000000;1;7420
6;1681;1118648;336;56.411133;40.976044;129.000000;1;16286
6;1682;1119334;336;56.411133;40.976044;129.000000;1;18157
6;1683;1119917;336;56.411133;40.976044;129.000000;1;53979
6;1684;1120591;336;56.411133;40.976044;129.000000;1;17913
6;1685;1121193;336;56.411133;40.976044;129.000000;1;46923
6;1686;1121890;337;56.411133;40.976044;129.000000;1;50841
6;1687;1122494;337;56.411133;40.976044;129.000000;1;24069
6;1688;1123165;337;56.411133;40.976044;129.000000;1;55686
6;1689;1123766;337;56.411133;40.976044;129.000000;1;56749
6;1690;1124453;336;56.411133;40.976044;129.000000;1;64883
6;1691;1125043;337;56.411133;40.976044;129.000000;1;61914
6;1692;1125740;337;56.411133;40.976044;129.000000;1;49486
6;1693;1126305;337;56.411133;40.976044;129.000000;1;45432
6;1694;1126992;337;56.411133;40.976044;129.000000;1;256
6;1695;1127581;337;56.411133;40.976044;129.000000;1;33169
6;1696;1128266;337;56.411133;40.976044;129.000000;1;40348
6;1697;1128830;337;56.411133;40.976044;129.000000;1;41241
6;1698;1129503;337;56.411133;40.976044;129.000000;1;45157
6;1699;1130106;337;56.411133;40.976044;129.000000;1;41502
6;1700;1130803;338;56.411133;40.976044;129.000000;1;15083
6;1701;1131389;337;56.411133;40.976044;129.000000;1;18737
6;1702;1132056;337;56.411133;40.976044;129.000000;1;4178
6;1703;1132649;337;56.411133;40.976044;129.000000;1;31651
6;1704;1133348;337;56.411133;40.976044;129.000000;1;31341
6;1705;1133950;337;56.411133;40.976044;129.000000;1;25207
6;1706;1134634;337;56.411133;40.976044;129.000000;1;46716
6;1707;1135213;337;56.411133;40.976044;129.000000;1;26786
6;1708;1135895;337;56.411133;40.976044;129.000000;1;15429
6;1709;1136483;337;56.411133;40.976044;129.000000;1;49276
6;1710;1137171;337;56.411133;40.976044;129.000000;1;52781
6;1711;1137753;337;56.411133;40.976044;129.000000;1;58986
6;1712;1138426;337;56.411133;40.976044;129.000000;1;56929
6;1713;1139015;337;56.411133;40.976044;129.000000;1;51485
6;1714;1139696;337;56.411133;40.976044;129.000000;1;44884
6;1715;1140296;337;56.411133;40.976044;129.000000;1;10276
6;1716;1140952;337;56.411133;40.976044;129.000000;1;29371
6;1717;1141541;337;56.411133;40.976044;129.000000;1;41563
6;1718;1142227;338;56.411133;40.976044;129.000000;1;51451
6;1719;1142828;337;56.411133;40.976044;129.000000;1;21589
6;1720;1143493;338;56.411133;40.976044;129.000000;1;64739
6;1721;1144075;338;56.411133;40.976044;129.000000;1;65091
6;1722;1144779;338;56.411133;40.976044;129.000000;1;13190
6;1723;1145390;338;56.411133;40.976044;129.000000;1;45710
6;1724;1146088;338;56.411133;40.976044;129.000000;1;3159
6;1725;1146658;338;56.411133;40.976044;129.000000;1;46671
6;1726;1147328;338;56.411133;40.976044;129.000000;1;44359
6;1727;1147919;338;56.411133;40.976044;129.000000;1;33211
6;1728;1148604;338;56.411133;40.976044;129.000000;1;40736
6;1729;1149193;338;56.411133;40.976044;129.000000;1;8002
6;1730;1149847;338;56.411133;40.976044;129.000000;1;22416
6;1731;1150462;338;56.411133;40.976044;129.000000;1;28013
6;1732;1151143;338;56.411133;40.976044;129.000000;1;55523
6;1733;1151735;338;56.411133;40.976044;129.000000;1;3199
6;1734;1152403;338;56.411133;40.976040;129.000000;1;58132
6;1735;1152974;338;56.411133;40.976040;129.000000;1;12726
6;1736;1153662;338;56.411133;40.976040;129.000000;1;50327
6;1737;1154262;338;56.411133;40.976040;129.000000;1;29640
6;1738;1154938;338;56.411133;40.976040;129.000000;1;14291
6;1739;1156251;338;56.411133;40.976040;129.000000;1;63744
6;1740;1156947;338;56.411133;40.976040;129.000000;1;13169
6;1741;1157525;338;56.411133;40.976040;129.000000;1;41137
6;1742;1158222;338;56.411133;40.976040;129.000000;1;20418
6;1743;1158843;338;56.411133;40.976040;129.000000;1;65325
6;1744;1159539;338;56.411133;40.976040;129.000000;1;34768
6;1745;1160127;338;56.411133;40.976040;129.000000;1;10745
6;1746;1160797;338;56.411133;40.976040;129.000000;1;55372
6;1747;1161399;338;56.411133;40.976040;129.000000;1;62231
6;1748;1162095;338;56.411133;40.976040;129.000000;1;2363
6;1749;1162681;338;56.411133;40.976040;129.000000;1;23497
6;1750;1163362;338;56.411133;40.976040;129.000000;1;47466
6;1751;1163929;338;56.411133;40.976040;129.000000;1;32187
6;1752;1164612;338;56.411133;40.976040;129.000000;1;11846
6;1753;1165202;338;56.411133;40.976040;129.000000;1;35859
6;1754;1165884;338;56.411133;40.976040;129.000000;1;38300
6;1755;1166462;338;56.411133;40.976040;129.000000;1;11749
6;1756;1167149;338;56.411133;40.976040;129.000000;1;42814
6;1757;1167738;338;56.411133;40.976040;129.000000;1;47754
6;1758;1168434;338;56.411133;40.976040;129.000000;1;34157
6;1759;1169023;338;56.411133;40.976040;129.000000;1;26514
6;1760;1169679;338;56.411133;40.976040;129.000000;1;45627
6;1761;1170280;338;56.411133;40.976040;129.000000;1;3167
6;1762;1170978;338;56.411133;40.976040;129.000000;1;40871
6;1763;1171567;338;56.411133;40.976040;129.000000;1;31664
6;1764;1172240;338;56.411133;40.976040;129.000000;1;18928
6;1765;1172819;338;56.411133;40.976040;129.000000;1;12182
6;1766;1173503;338;56.411133;40.976040;129.000000;1;39868
6;1767;1174092;338;56.411133;40.976044;129.000000;1;38857
6;1768;1174790;338;56.411133;40.976044;129.000000;1;23743
6;1769;1175367;338;56.411133;40.976044;129.000000;1;26209
6;1770;1176051;339;56.411133;40.976044;129.000000;1;12259
6;1771;1176645;338;56.411133;40.976044;129.000000;1;29265
6;1772;1177330;339;56.411133;40.976044;129.000000;1;56671
6;1773;1177917;339;56.411133;40.976044;129.000000;1;61583
6;1774;1178573;339;56.411133;40.976044;129.000000;1;28077
6;1775;1179176;339;56.411133;40.976044;129.000000;1;7626
6;1776;1179858;339;56.411133;40.976044;129.000000;1;45447
6;1777;1180460;339;56.411133;40.976044;129.000000;1;4967
6;1778;1181134;339;56.411133;40.976044;129.000000;1;58016
6;1779;1181713;339;56.411133;40.976044;129.000000;1;3950
6;1780;1182411;339;56.411133;40.976044;129.000000;1;43372
6;1781;1183036;339;56.411133;40.976044;129.000000;1;46346
6;1782;1183714;339;56.411133;40.976044;129.000000;1;15532
6;1783;1184295;339;56.411133;40.976044;129.000000;1;12257
6;1784;1184969;339;56.411133;40.976044;129.000000;1;44746
6;1785;1185571;339;56.411133;40.976044;129.000000;1;29800
6;1786;1186253;339;56.411133;40.976044;129.000000;1;44257
6;1787;1186861;339;56.411133;40.976044;129.000000;1;19078
6;1788;1187518;339;56.411133;40.976044;129.000000;1;25553
6;1789;1188120;339;56.411133;40.976044;129.000000;1;42702
6;1790;1188794;339;56.411133;40.976044;129.000000;1;26330
6;1791;1189400;339;56.411133;40.976044;129.000000;1;60886
6;1792;1190084;339;56.411133;40.976044;129.000000;1;64053
6;1793;1190677;339;56.411133;40.976044;129.000000;1;37454
6;1794;1191353;339;56.411133;40.976044;129.000000;1;54979
6;1795;1191943;339;56.411133;40.976044;129.000000;1;46627
6;1796;1192642;339;56.411133;40.976044;129.000000;1;35421
6;1797;1193209;339;56.411133;40.976044;129.000000;1;60822
6;1798;1193880;339;56.411133;40.976044;129.000000;1;64526
6;1799;1194469;339;56.411133;40.976044;129.000000;1;20446
6;1800;1195155;340;56.411133;40.976044;129.000000;1;33978
6;1801;1195758;340;56.411137;40.976044;129.000000;1;29633
6;1802;1196412;340;56.411137;40.976044;129.000000;1;61044
6;1803;1197018;339;56.411137;40.976044;129.000000;1;42277
6;1804;1197712;340;56.411137;40.976044;129.000000;1;10737
6;1805;1198313;339;56.411137;40.976044;129.000000;1;43689
6;1806;1198990;339;56.411137;40.976044;129.000000;1;24369
6;1807;1199559;339;56.411137;40.976044;129.000000;1;1398
6;1808;1200254;340;56.411137;40.976040;129.000000;1;8839
6;1809;1200847;340;56.411137;40.976040;129.000000;1;6915
6;1810;1201531;340;56.411137;40.976040;129.000000;1;4060
6;1811;1202112;340;56.411137;40.976040;129.000000;1;2681
6;1812;1202808;340;56.411137;40.976040;129.000000;1;40976
6;1813;1203401;340;56.411137;40.976040;129.000000;1;26931
6;1814;1204097;340;56.411137;40.976040;129.000000;1;22064
6;1815;1204688;340;56.411137;40.976040;129.000000;1;23131
6;1816;1205345;340;56.411137;40.976040;129.000000;1;32778
6;1817;1205947;340;56.411137;40.976040;129.000000;1;64126
6;1818;1206622;340;56.411137;40.976040;129.000000;1;12536
6;1819;1207216;340;56.411137;40.976040;129.000000;1;21108
6;1820;1207890;340;56.411137;40.976040;129.000000;1;50298
6;1821;1208456;340;56.411137;40.976040;129.000000;1;19769
6;1822;1209146;340;56.411137;40.976044;129.000000;1;54549
6;1823;1209737;340;56.411137;40.976044;129.000000;1;45097
6;1824;1210420;340;56.411137;40.976044;129.000000;1;49216
6;1825;1211004;340;56.411137;40.976044;129.000000;1;46271
6;1826;1211682;340;56.411137;40.976044;129.000000;1;44870
6;1827;1212284;340;56.411137;40.976044;129.000000;1;4068
6;1828;1212967;340;56.411137;40.976044;129.000000;1;65322
6;1829;1213569;340;56.411137;40.976044;129.000000;1;15435
6;1830;1214223;340;56.411137;40.976044;129.000000;1;46325
6;1831;1215060;340;56.411137;40.976044;129.000000;1;33773
6;1832;1216253;340;56.411137;40.976044;129.000000;1;2542
6;1833;1216840;340;56.411137;40.976044;129.000000;1;31603
6;1834;1217527;340;56.411137;40.976044;129.000000;1;36100
6;1835;1218111;340;56.411137;40.976044;129.000000;1;39911
6;1836;1218795;340;56.411137;40.976044;129.000000;1;18451
6;1837;1219400;340;56.411137;40.976044;129.000000;1;7652
6;1838;1220086;340;56.411137;40.976044;129.000000;1;50475
6;1839;1220675;420;56.411137;40.976044;129.000000;1;8111
6;1840;1221328;420;56.411137;40.976044;129.000000;1;30531
6;1841;1221914;340;56.411137;40.976044;129.000000;1;36985
6;1842;1222596;340;56.411137;40.976044;129.000000;1;6623
6;1843;1223186;340;56.411137;40.976044;129.000000;1;47664
6;1844;1223861;340;56.411137;40.976044;129.000000;1;31544
6;1845;1224425;340;56.411137;40.976044;129.000000;1;30597
6;1846;1225109;340;56.411137;40.976044;129.000000;1;41801
6;1847;1225703;340;56.411137;40.976044;129.000000;1;47984
6;1848;1226389;340;56.411137;40.976044;129.000000;1;16540
6;1849;1226967;340;56.411137;40.976044;129.000000;1;2442
6;1850;1227642;340;56.411137;40.976044;129.000000;1;37774
6;1851;1228231;340;56.411137;40.976044;129.000000;1;33420
6;1852;1228920;340;56.411137;40.976044;129.000000;1;60997
6;1853;1229521;340;56.411137;40.976044;129.000000;1;30626
6;1854;1230188;340;56.411137;40.976044;129.000000;1;11612
6;1855;1230789;340;56.411137;40.976044;129.000000;1;46267
6;1856;1231477;345;56.411137;40.976044;129.000000;1;52113
6;1857;1232081;340;56.411137;40.976044;129.000000;1;46820
6;1858;1232745;340;56.411137;40.976044;129.000000;1;35517
6;1859;1233337;340;56.411137;40.976044;129.000000;1;16351
6;1860;1234031;340;56.411137;40.976044;129.000000;1;45353
6;1861;1234623;350;56.411137;40.976044;129.000000;1;40416
6;1862;1235319;340;56.411137;40.976044;129.000000;1;23422
6;1863;1235899;340;56.411137;40.976044;129.000000;1;62807
6;1864;1236599;340;56.411137;40.976044;129.000000;1;47275
6;1865;1237202;340;56.411137;40.976044;129.000000;1;65413
6;1866;1237880;340;56.411137;40.976044;129.000000;1;24478
6;1867;1238484;340;56.411137;40.976044;129.000000;1;41182
6;1868;1239141;340;56.411137;40.976044;129.000000;1;17558
6;1869;1239731;340;56.411137;40.976048;129.000000;1;3552
6;1870;1240416;341;56.411137;40.976048;129.000000;1;11282
6;1871;1241034;340;56.411137;40.976048;129.000000;1;26889
6;1872;1241754;340;56.411137;40.976048;129.000000;1;54045
6;1873;1242323;340;56.411137;40.976048;129.000000;1;35162
6;1874;1243006;340;56.411137;40.976048;129.000000;1;4958
6;1875;1243623;340;56.411137;40.976048;129.000000;1;56214
6;1876;1244302;341;56.411137;40.976048;129.000000;1;37779
6;1877;1244868;341;56.411137;40.976048;129.000000;1;19315
6;1878;1245547;341;56.411137;40.976048;129.000000;1;30690
6;1879;1246138;341;56.411137;40.976048;129.000000;1;61352
