flag; num; time_ms; bmp_temp; bmp_press; fhotores; status; crc
32;24908;1969369;2490;99573;537;18435;54092
32;24909;1969556;2490;99573;533;18435;14121
32;24910;1969840;2490;99574;535;18435;21942
32;24911;1970014;2490;99574;545;18435;45699
32;24912;1970115;2490;99574;537;18435;48543
32;24913;1970288;2490;99574;546;18435;29006
32;24914;1970397;2490;99574;537;18435;3307
32;24915;1970571;2489;99574;548;18435;41763
32;24916;1970670;2489;99574;533;18435;41301
32;24917;1970843;2489;99574;529;18435;64102
32;24918;1970945;2489;99574;534;18435;35397
32;24919;1971318;2490;99574;528;18435;32446
32;24920;1971419;2490;99574;544;18435;35923
32;24921;1971593;2490;99574;539;18435;18536
32;24922;1971692;2490;99574;540;18435;49596
32;24923;1971865;2490;99575;541;18435;24857
32;24924;1971974;2490;99575;532;18435;46454
32;24925;1972147;2490;99575;534;18435;31416
32;24926;1972247;2490;99575;533;18435;65391
32;24927;1972423;2490;99574;539;18435;2292
32;24928;1972719;2490;99574;530;18435;54336
32;24929;1972893;2490;99574;537;18435;11163
32;24930;1972993;2490;99574;547;18435;17840
32;24931;1973167;2490;99574;539;18435;28163
32;24932;1973266;2490;99574;534;18435;38139
32;24933;1973440;2490;99574;539;18435;18861
32;24934;1973548;2490;99573;539;18435;56118
32;24935;1973725;2490;99573;537;18435;49890
32;24936;1973824;2490;99573;538;18435;5031
32;24937;1974185;2491;99573;510;18435;63466
32;24938;1974295;2491;99573;526;18435;53118
32;24939;1974469;2491;99573;511;18435;39687
32;24940;1974568;2491;99573;530;18435;56934
32;24941;1974743;2491;99574;542;18435;19857
32;24942;1974842;2491;99574;541;18435;32004
32;24943;1975018;2491;99574;531;18435;52556
32;24944;1975127;2491;99575;542;18435;52611
32;24945;1975303;2491;99575;548;18435;1701
32;24946;1975587;2491;99575;536;18435;43066
32;24947;1975761;2491;99575;548;18435;45822
32;24948;1975869;2491;99575;546;18435;50589
32;24949;1976045;2491;99575;543;18435;49888
32;24950;1976145;2491;99576;548;18435;40562
32;24951;1976318;2491;99576;548;18435;26506
32;24952;1976417;2491;99577;551;18435;2345
32;24953;1976594;2491;99577;552;18435;52644
32;24954;1976703;2491;99577;551;18435;10968
32;24955;1977062;2490;99577;557;18435;19252
32;24956;1977161;2490;99577;555;18435;4237
32;24957;1977334;2490;99577;554;18435;22838
32;24958;1977445;2490;99577;556;18435;16576
32;24959;1977621;2490;99577;556;18435;56576
32;24960;1977720;2490;99578;554;18435;29038
32;24961;1977893;2490;99578;552;18435;31584
32;24962;1977993;2490;99578;551;18435;39868
32;24963;1978167;2490;99578;547;18435;20544
32;24964;1978462;2490;99578;554;18435;14900
32;24965;1978638;2490;99578;558;18435;61642
32;24966;1978739;2490;99578;559;18435;29467
32;24967;1978912;2490;99578;562;18435;22096
32;24968;1979021;2490;99578;566;18435;17061
32;24969;1979197;2490;99577;566;18435;27601
32;24970;1979297;2490;99577;565;18435;40711
32;24971;1979470;2490;99577;555;18435;16053
32;24972;1979570;2490;99576;557;18435;1879
32;24973;1979941;2490;99577;563;18435;14868
32;24974;1980040;2490;99577;561;18435;38959
32;24975;1980214;2490;99577;547;18435;28653
32;24976;1980315;2490;99578;554;18435;43489
32;24977;1980489;2490;99578;588;18435;61992
32;24978;1980598;2490;99578;576;18435;59843
32;24979;1980784;2491;99579;560;18435;6593
32;24980;1980883;2491;99579;581;18435;51324
32;24981;1981060;2491;99579;566;18435;60186
32;24982;1981345;2491;99579;547;18435;64221
32;24983;1981528;2491;99578;530;18435;12940
32;24984;1981627;2491;99578;519;18435;32985
32;24985;1981801;2491;99579;510;18435;21459
32;24986;1981901;2491;99579;510;18435;35978
32;24987;1982074;2491;99579;523;18435;60691
32;24988;1982176;2491;99579;528;18435;3092
32;24989;1982362;2491;99579;504;18435;54276
32;24990;1982463;2491;99579;503;18435;55315
32;24991;1982824;2491;99578;504;18435;59320
32;24992;1982923;2491;99578;512;18435;65392
32;24993;1983107;2491;99578;563;18435;61200
32;24994;1983206;2491;99578;535;18435;51798
32;24995;1983380;2491;99578;507;18435;13276
32;24996;1983481;2491;99578;515;18435;49986
32;24997;1983656;2491;99578;520;18435;10584
32;24998;1983755;2491;99578;521;18435;46544
32;24999;1983938;2491;99578;530;18435;62599
32;25000;1984226;2491;99578;536;18435;46940
32;25001;1984400;2491;99578;539;18435;18306
32;25002;1984499;2491;99578;534;18435;44442
32;25003;1984682;2491;99578;535;18435;53018
32;25004;1984783;2491;99578;534;18435;55335
32;25005;1984957;2491;99579;543;18435;15907
32;25006;1985056;2491;99580;551;18435;35807
32;25007;1985230;2491;99580;546;18435;40636
32;25008;1985329;2490;99580;539;18435;36224
32;25009;1985699;2490;99580;513;18435;64491
32;25010;1985798;2490;99580;546;18435;46626
32;25011;1985982;2489;99579;563;18435;58095
32;25012;1986082;2489;99580;586;18435;46216
32;25013;1986266;2489;99579;545;18435;20715
32;25014;1986365;2489;99579;534;18435;4361
32;25015;1986539;2489;99579;517;18435;34823
32;25016;1986640;2489;99579;551;18435;38483
32;25017;1986813;2489;99579;562;18435;16011
32;25018;1987107;2489;99579;549;18435;19632
32;25019;1987284;2489;99581;501;18435;49907
32;25020;1987382;2489;99581;496;18435;17542
32;25021;1987556;2488;99581;498;18435;8827
32;25022;1987655;2488;99581;498;18435;18220
32;25023;1987841;2488;99581;492;18435;13134
32;25024;1987940;2488;99581;489;18435;12179
32;25025;1988113;2488;99580;487;18435;23512
32;25026;1988212;2488;99580;489;18435;8571
32;25027;1988574;2487;99580;513;18435;5612
32;25028;1988682;2487;99580;511;18435;46154
32;25029;1988856;2487;99580;568;18435;23859
32;25030;1988957;2487;99581;598;18435;51
32;25031;1989130;2487;99580;507;18435;14223
32;25032;1989230;2487;99581;495;18435;37829
32;25033;1989414;2487;99580;493;18435;5357
32;25034;1989513;2487;99580;500;18435;17836
32;25035;1989690;2487;99580;498;18435;33276
32;25036;1989975;2487;99579;504;18435;55404
32;25037;1990149;2487;99578;488;18435;63507
32;25038;1990258;2487;99579;497;18435;49116
32;25039;1990431;2486;99579;494;18435;10568
32;25040;1990532;2486;99580;496;18435;64252
32;25041;1990707;2486;99580;506;18435;48317
32;25042;1990806;2486;99580;507;18435;28209
32;25043;1990992;2486;99580;508;18435;42493
32;25044;1991091;2486;99580;520;18435;44323
32;25045;1991450;2485;99579;535;18435;27876
32;25046;1991549;2485;99579;600;18435;63661
32;25047;1991725;2485;99580;615;18435;18646
32;25048;1991833;2485;99579;586;18435;2559
32;25049;1992007;2485;99579;565;18435;10265
32;25050;1992111;2485;99579;566;18435;20973
32;25051;1992285;2485;99579;563;18435;23314
32;25052;1992384;2485;99579;561;18435;8899
32;25053;1992567;2485;99579;551;18435;36858
32;25054;1992854;2485;99580;575;18435;26102
32;25055;1993028;2485;99580;558;18435;43350
32;25056;1993127;2485;99580;558;18435;55807
32;25057;1993301;2485;99580;561;18435;40972
32;25058;1993413;2485;99581;560;18435;59567
32;25059;1993588;2485;99581;567;18435;9186
32;25060;1993689;2485;99581;552;18435;9002
32;25061;1993862;2485;99580;532;18435;4907
32;25062;1993961;2485;99580;539;18435;661
32;25063;1994331;2485;99579;546;18435;49781
32;25064;1994430;2485;99580;537;18435;10571
32;25065;1994603;2485;99580;525;18435;10664
32;25066;1994704;2485;99580;532;18435;17339
32;25067;1994878;2484;99579;562;18435;44622
32;25068;1994988;2485;99580;551;18435;44581
32;25069;1995161;2484;99579;530;18435;36304
32;25070;1995262;2484;99578;524;18435;24005
32;25071;1995437;2484;99579;528;18435;18921
32;25072;1995733;2484;99580;533;18435;46635
32;25073;1995918;2484;99580;561;18435;41528
32;25074;1996017;2484;99580;558;18435;28374
32;25075;1996191;2484;99581;559;18435;58506
32;25076;1996291;2484;99581;565;18435;47099
32;25077;1996465;2484;99581;558;18435;57571
32;25078;1996573;2484;99581;545;18435;17756
32;25079;1996747;2483;99580;533;18435;57624
32;25080;1996846;2483;99581;533;18435;31049
32;25081;1997209;2483;99581;536;18435;53704
32;25082;1997319;2483;99581;544;18435;11919
32;25083;1997493;2483;99582;528;18435;39091
32;25084;1997592;2483;99582;516;18435;49927
32;25085;1997767;2483;99582;510;18435;58574
32;25086;1997866;2483;99582;507;18435;63087
32;25087;1998040;2483;99581;521;18435;27760
32;25088;1998148;2483;99580;516;18435;43897
32;25089;1998324;2483;99580;510;18435;41389
32;25090;1998613;2484;99580;501;18435;23468
32;25091;1998786;2484;99579;504;18435;50982
32;25092;1998895;2484;99580;499;18435;61409
32;25093;1999070;2484;99579;511;18435;37751
32;25094;1999170;2483;99580;534;18435;19505
32;25095;1999344;2483;99581;513;18435;5064
32;25096;1999444;2483;99581;502;18435;1363
32;25097;1999618;2483;99582;502;18435;50766
32;25098;1999726;2483;99583;513;18435;24158
32;25099;2000087;2483;99582;498;18435;47660
32;25100;2000188;2483;99582;500;18435;14223
32;25101;2000361;2483;99582;501;18435;54765
32;25102;2000471;2483;99582;511;18435;30436
32;25103;2000644;2483;99582;528;18435;61980
32;25104;2000745;2483;99581;546;18435;31271
32;25105;2000920;2483;99581;509;18435;15626
32;25106;2001019;2483;99581;507;18435;51469
32;25107;2001192;2483;99580;520;18435;24243
32;25108;2001487;2483;99580;470;18435;27894
32;25109;2001660;2483;99580;495;18435;39593
32;25110;2001759;2483;99580;498;18435;21172
32;25111;2001935;2484;99581;532;18435;31962
32;25112;2002046;2483;99580;539;18435;33249
32;25113;2002220;2484;99581;517;18435;38392
32;25114;2002319;2484;99582;513;18435;14371
32;25115;2002492;2483;99581;516;18435;46733
32;25116;2002591;2483;99581;511;18435;16642
32;25117;2002962;2483;99581;505;18435;26347
32;25118;2003061;2483;99581;493;18435;39302
32;25119;2003237;2483;99580;478;18435;26991
32;25120;2003337;2483;99581;462;18435;62816
32;25121;2003513;2483;99580;453;18435;51051
32;25122;2003612;2483;99580;458;18435;47037
32;25123;2003796;2483;99581;462;18435;16498
32;25124;2004421;2483;99579;451;18435;62499
32;25125;2004900;2483;99579;424;18435;23581
32;25126;2004999;2483;99579;420;18435;32034
32;25127;2005176;2483;99580;424;18435;51719
32;25128;2005276;2483;99581;422;18435;9443
32;25129;2005450;2483;99581;430;18435;47189
32;25130;2005549;2483;99582;433;18435;2441
32;25131;2005732;2483;99583;433;18435;2741
32;25132;2005834;2483;99584;424;18435;51466
32;25133;2006007;2483;99584;412;18435;59103
32;25134;2006293;2483;99585;404;18435;21541
32;25135;2006478;2483;99585;406;18435;52631
32;25136;2006577;2483;99584;410;18435;60503
32;25137;2006750;2483;99584;421;18435;50711
32;25138;2006849;2483;99584;440;18435;17404
32;25139;2007023;2483;99584;440;18435;49509
32;25140;2007123;2483;99584;441;18435;16200
32;25141;2007307;2483;99584;434;18435;51763
32;25142;2007409;2483;99584;426;18435;53556
32;25143;2007770;2483;99584;408;18435;56141
32;25144;2007869;2483;99584;408;18435;30268
32;25145;2008053;2483;99583;416;18435;52406
32;25146;2008152;2483;99583;425;18435;47770
32;25147;2008325;2483;99583;434;18435;53890
32;25148;2008424;2483;99583;437;18435;12527
32;25149;2008598;2483;99584;436;18435;40319
32;25150;2008699;2483;99584;429;18435;17981
32;25151;2008883;2483;99584;393;18435;38417
32;25152;2009171;2483;99584;379;18435;826
32;25153;2009344;2483;99584;336;18435;42951
32;25154;2009443;2483;99583;329;18435;45223
32;25155;2009627;2483;99583;323;18435;9313
32;25156;2009726;2483;99583;321;18435;37154
32;25157;2009900;2483;99582;317;18435;11643
32;25158;2010001;2483;99582;319;18435;18871
32;25159;2010174;2483;99582;311;18435;65412
32;25160;2010273;2483;99582;308;18435;6054
32;25161;2010646;2483;99582;309;18435;16304
32;25162;2010749;2483;99582;314;18435;54187
32;25163;2010924;2483;99582;319;18435;5248
32;25164;2011023;2483;99581;320;18435;26083
32;25165;2011209;2483;99581;324;18435;42870
32;25166;2011308;2483;99581;328;18435;26563
32;25167;2011481;2483;99580;340;18435;14591
32;25168;2011580;2483;99580;344;18435;18967
32;25169;2011754;2483;99580;349;18435;8322
32;25170;2012050;2483;99580;352;18435;21585
32;25171;2012224;2483;99580;349;18435;28646
32;25172;2012325;2482;99579;353;18435;43829
32;25173;2012500;2482;99579;369;18435;333
32;25174;2012599;2482;99578;370;18435;22946
32;25175;2012784;2482;99578;357;18435;30830
32;25176;2012883;2482;99579;358;18435;39529
32;25177;2013057;2482;99578;347;18435;15896
32;25178;2013156;2482;99579;342;18435;39092
32;25179;2013516;2482;99581;431;18435;31114
32;25180;2013625;2482;99581;398;18435;61906
32;25181;2013801;2481;99582;465;18435;62474
32;25182;2013901;2481;99582;696;18435;55462
32;25183;2014075;2481;99582;635;18435;6840
32;25184;2014174;2481;99582;558;18435;33719
32;25185;2014357;2481;99582;490;18435;36073
32;25186;2014456;2480;99582;486;18435;40716
32;25187;2014631;2480;99582;413;18435;22532
32;25188;2014919;2480;99581;387;18435;14534
32;25189;2015092;2479;99581;390;18435;10758
32;25190;2015201;2479;99580;389;18435;2313
32;25191;2015374;2479;99580;479;18435;12798
32;25192;2015473;2479;99580;511;18435;37952
32;25193;2015648;2478;99580;532;18435;17358
32;25194;2015747;2478;99580;562;18435;13283
32;25195;2015930;2478;99581;550;18435;37134
32;25196;2016030;2478;99581;562;18435;23216
32;25197;2016391;2478;99581;686;18435;45234
32;25198;2016491;2478;99581;815;18435;25853
32;25199;2016665;2478;99582;763;18435;37448
32;25200;2016775;2478;99582;690;18435;60307
32;25201;2016949;2478;99582;457;18435;48137
32;25202;2017048;2478;99582;438;18435;8354
32;25203;2017223;2478;99582;627;18435;65388
32;25204;2017324;2478;99582;759;18435;50862
32;25205;2017507;2477;99582;698;18435;28659
32;25206;2017793;2477;99582;675;18435;62052
32;25207;2017967;2477;99582;677;18435;22372
32;25208;2018066;2477;99582;639;18435;51804
32;25209;2018239;2477;99582;385;18435;41249
32;25210;2018350;2477;99582;329;18435;24555
32;25211;2018523;2477;99582;303;18435;10425
32;25212;2018624;2476;99581;262;18435;37133
32;25213;2018800;2476;99581;351;18435;45859
32;25214;2018899;2476;99581;326;18435;15113
32;25215;2019270;2476;99582;300;18435;14351
32;25216;2019369;2476;99582;271;18435;41285
32;25217;2019542;2476;99582;265;18435;37484
32;25218;2019642;2476;99583;283;18435;31134
32;25219;2019817;2476;99583;328;18435;2248
32;25220;2019926;2476;99583;326;18435;39555
32;25221;2020100;2475;99582;299;18435;22323
32;25222;2020200;2475;99582;291;18435;39427
32;25223;2020376;2475;99582;277;18435;33752
32;25224;2020672;2475;99582;344;18435;61080
32;25225;2020846;2475;99582;303;18435;32601
32;25226;2020945;2475;99582;299;18435;1387
32;25227;2021121;2475;99582;299;18435;1380
32;25228;2021220;2475;99582;298;18435;11259
32;25229;2021393;2475;99581;300;18435;23330
32;25230;2021502;2475;99581;301;18435;59590
32;25231;2021676;2474;99581;299;18435;22231
32;25232;2021775;2474;99580;301;18435;11167
32;25233;2022139;2474;99580;296;18435;32121
32;25234;2022248;2474;99580;298;18435;8469
32;25235;2022424;2474;99581;297;18435;61361
32;25236;2022523;2474;99581;299;18435;20885
32;25237;2022697;2474;99582;300;18435;15872
32;25238;2022798;2474;99582;302;18435;33170
32;25239;2022971;2474;99582;305;18435;41944
32;25240;2023080;2474;99582;306;18435;23860
32;25241;2023254;2474;99583;298;18435;44593
32;25242;2023544;2473;99584;294;18435;5090
32;25243;2023720;2473;99584;290;18435;55580
32;25244;2023828;2473;99584;289;18435;12503
32;25245;2024004;2473;99585;290;18435;12655
32;25246;2024103;2473;99584;291;18435;34024
32;25247;2024277;2473;99584;292;18435;59833
32;25248;2024376;2473;99584;290;18435;24197
32;25249;2024550;2473;99585;292;18435;1753
32;25250;2024661;2473;99585;292;18435;28529
32;25251;2025021;2473;99584;295;18435;39929
32;25252;2025120;2473;99584;303;18435;35459
32;25253;2025295;2473;99584;321;18435;58927
32;25254;2025403;2473;99584;321;18435;54334
32;25255;2025577;2473;99583;319;18435;15805
32;25256;2025676;2473;99583;322;18435;29473
32;25257;2025851;2472;99583;326;18435;18322
32;25258;2025952;2472;99583;324;18435;46582
32;25259;2026126;2472;99583;324;18435;33803
32;25260;2026421;2472;99583;328;18435;56117
32;25261;2026594;2472;99583;325;18435;19119
32;25262;2026693;2472;99582;326;18435;50266
32;25263;2026877;2472;99582;323;18435;29301
32;25264;2026986;2472;99581;324;18435;20658
32;25265;2027161;2471;99581;321;18435;8419
32;25266;2027260;2471;99581;326;18435;43319
32;25267;2027434;2471;99581;317;18435;65077
32;25268;2027536;2471;99581;312;18435;60646
32;25269;2027908;2471;99581;309;18435;21515
32;25270;2028017;2470;99580;304;18435;57046
32;25271;2028190;2470;99580;303;18435;23299
32;25272;2028289;2470;99581;306;18435;2156
32;25273;2028465;2470;99581;304;18435;16742
32;25274;2028566;2470;99581;305;18435;44832
32;25275;2028750;2470;99581;306;18435;52613
32;25276;2028850;2469;99580;304;18435;51770
32;25277;2029024;2469;99581;295;18435;9139
32;25278;2029309;2469;99581;295;18435;44803
32;25279;2029493;2469;99581;294;18435;62500
32;25280;2029593;2469;99581;292;18435;37965
32;25281;2029769;2469;99581;297;18435;49113
32;25282;2029868;2469;99581;295;18435;55143
32;25283;2030042;2468;99581;295;18435;15512
32;25284;2030142;2468;99581;296;18435;21479
32;25285;2030327;2468;99582;299;18435;17569
32;25286;2030426;2468;99582;298;18435;14373
32;25287;2030785;2468;99581;302;18435;45004
32;25288;2030884;2468;99581;302;18435;62591
32;25289;2031070;2467;99581;304;18435;49932
32;25290;2031168;2467;99581;303;18435;23080
32;25291;2031342;2467;99582;303;18435;4292
32;25292;2031443;2467;99581;303;18435;38052
32;25293;2031616;2467;99581;303;18435;19168
32;25294;2031718;2467;99581;304;18435;53491
32;25295;2031901;2467;99580;300;18435;14525
32;25296;2032188;2467;99580;309;18435;41846
32;25297;2032362;2467;99580;318;18435;42012
32;25298;2032461;2467;99580;325;18435;61423
32;25299;2032644;2467;99581;327;18435;40141
32;25300;2032743;2467;99582;325;18435;60060
32;25301;2032917;2467;99581;326;18435;53815
32;25302;2033016;2466;99581;325;18435;5436
32;25303;2033192;2466;99581;327;18435;29341
32;25304;2033295;2466;99581;328;18435;26078
32;25305;2033664;2466;99581;327;18435;20790
32;25306;2033764;2466;99581;328;18435;9792
32;25307;2033937;2465;99581;330;18435;25059
32;25308;2034038;2465;99581;328;18435;8802
32;25309;2034222;2465;99581;330;18435;44712
32;25310;2034321;2465;99581;330;18435;53710
32;25311;2034494;2465;99581;331;18435;7137
32;25312;2034596;2465;99581;333;18435;44124
32;25313;2034770;2464;99581;340;18435;25979
32;25314;2035067;2464;99580;330;18435;15294
32;25315;2035242;2464;99580;329;18435;20938
32;25316;2035341;2464;99580;330;18435;6206
32;25317;2035515;2464;99580;333;18435;41845
32;25318;2035614;2463;99579;331;18435;7398
32;25319;2035798;2463;99579;328;18435;28498
32;25320;2035897;2463;99579;327;18435;47301
32;25321;2036072;2463;99579;332;18435;35530
32;25322;2036171;2463;99579;354;18435;45185
32;25323;2036532;2463;99579;475;18435;11345
32;25324;2036643;2463;99579;520;18435;53198
32;25325;2036817;2463;99578;591;18435;1211
32;25326;2036915;2463;99578;566;18435;19000
32;25327;2037093;2462;99578;522;18435;6832
32;25328;2037191;2462;99578;526;18435;46626
32;25329;2037376;2462;99578;563;18435;40821
32;25330;2037475;2462;99578;567;18435;34330
32;25331;2037649;2462;99578;609;18435;49082
32;25332;2037934;2462;99577;615;18435;14798
32;25333;2038108;2461;99577;635;18435;57576
32;25334;2038218;2461;99577;658;18435;58838
32;25335;2038394;2461;99577;688;18435;21559
32;25336;2038493;2461;99577;691;18435;3142
32;25337;2038666;2461;99578;689;18435;22866
32;25338;2038768;2461;99578;700;18435;58807
32;25339;2038952;2461;99579;705;18435;48536
32;25340;2039050;2460;99579;702;18435;21961
32;25341;2039410;2460;99579;684;18435;24427
32;25342;2039511;2460;99578;688;18435;59413
32;25343;2039685;2460;99579;681;18435;45531
32;25344;2039795;2460;99579;684;18435;16607
32;25345;2039969;2460;99579;696;18435;55465
32;25346;2040069;2460;99579;696;18435;17043
32;25347;2040244;2459;99578;706;18435;60519
32;25348;2040343;2459;99578;688;18435;41810
32;25349;2040526;2459;99577;687;18435;9846
32;25350;2040815;2459;99577;690;18435;20439
32;25351;2040988;2459;99577;716;18435;12528
32;25352;2041087;2458;99576;705;18435;25385
32;25353;2041261;2458;99576;710;18435;50377
32;25354;2041369;2458;99575;708;18435;9832
32;25355;2041545;2458;99576;716;18435;26747
32;25356;2041645;2458;99575;722;18435;14611
32;25357;2041819;2457;99574;721;18435;53353
32;25358;2041920;2457;99574;722;18435;38379
32;25359;2042289;2457;99573;681;18435;45099
32;25360;2042388;2457;99574;644;18435;44886
32;25361;2042562;2457;99574;545;18435;57360
32;25362;2042663;2457;99575;413;18435;35476
32;25363;2042837;2456;99575;357;18435;34368
32;25364;2042946;2456;99575;358;18435;24196
32;25365;2043124;2456;99576;355;18435;37894
32;25366;2043223;2456;99576;351;18435;7649
32;25367;2043397;2456;99575;347;18435;29401
32;25368;2043692;2456;99576;628;18435;8279
32;25369;2043865;2456;99575;605;18435;13493
32;25370;2043964;2456;99575;593;18435;9190
32;25371;2044138;2456;99575;558;18435;44040
32;25372;2044237;2456;99576;635;18435;11263
32;25373;2044414;2456;99576;341;18435;52858
32;25374;2044524;2456;99576;307;18435;61586
32;25375;2044699;2456;99576;317;18435;48910
32;25376;2044798;2456;99577;322;18435;17142
32;25377;2045158;2456;99577;322;18435;23096
32;25378;2045266;2455;99577;314;18435;38898
32;25379;2045440;2455;99577;302;18435;15023
32;25380;2045538;2455;99577;308;18435;24974
32;25381;2045713;2455;99577;312;18435;16095
32;25382;2045812;2454;99576;312;18435;52912
32;25383;2045987;2454;99576;311;18435;61030
32;25384;2046097;2454;99576;313;18435;53154
32;25385;2046274;2454;99576;311;18435;46890
32;25386;2046559;2453;99576;306;18435;13840
32;25387;2046732;2453;99577;305;18435;26547
32;25388;2046843;2453;99577;299;18435;31905
32;25389;2047016;2453;99576;298;18435;20225
32;25390;2047115;2452;99576;294;18435;49193
32;25391;2047289;2452;99576;291;18435;27567
32;25392;2047389;2452;99576;290;18435;28703
32;25393;2047562;2452;99576;291;18435;43802
32;25394;2047671;2452;99576;294;18435;46404
32;25395;2048033;2451;99575;292;18435;19171
32;25396;2048134;2451;99575;293;18435;61055
32;25397;2048309;2451;99575;296;18435;47963
32;25398;2048418;2451;99575;307;18435;46881
32;25399;2048592;2451;99575;294;18435;42617
32;25400;2048691;2451;99575;294;18435;46030
32;25401;2048866;2451;99575;296;18435;15748
32;25402;2048965;2450;99575;300;18435;51914
32;25403;2049138;2450;99575;298;18435;62271
32;25404;2049437;2450;99576;298;18435;32098
32;25405;2049613;2450;99576;298;18435;41173
32;25406;2049712;2450;99577;300;18435;25220
32;25407;2049885;2450;99576;303;18435;57197
32;25408;2049996;2450;99577;303;18435;57978
32;25409;2050171;2450;99577;296;18435;42593
32;25410;2050270;2450;99577;295;18435;54967
32;25411;2050444;2450;99577;300;18435;15973
32;25412;2050545;2450;99577;294;18435;9081
32;25413;2050914;2449;99576;288;18435;52276
32;25414;2051013;2449;99576;286;18435;4221
32;25415;2051189;2449;99577;290;18435;23071
32;25416;2051288;2449;99576;297;18435;56791
32;25417;2051472;2449;99576;293;18435;49014
32;25418;2051572;2449;99577;296;18435;25275
32;25419;2051758;2448;99577;296;18435;39582
32;25420;2051859;2448;99577;299;18435;19799
32;25421;2052033;2448;99578;300;18435;12511
32;25422;2052318;2448;99577;300;18435;39579
32;25423;2052501;2447;99578;308;18435;44701
32;25424;2052600;2447;99578;311;18435;46222
32;25425;2052776;2447;99578;294;18435;21332
32;25426;2052874;2447;99579;289;18435;54519
32;25427;2053051;2447;99578;454;18435;39392
32;25428;2053150;2447;99578;465;18435;15752
32;25429;2053333;2446;99578;510;18435;832
32;25430;2053432;2446;99579;521;18435;61996
32;25431;2053794;2446;99579;500;18435;58902
32;25432;2053894;2446;99579;498;18435;51938
32;25433;2054078;2446;99580;492;18435;64270
32;25434;2054177;2446;99580;487;18435;50922
32;25435;2054352;2446;99580;484;18435;43402
32;25436;2054454;2446;99580;478;18435;10845
32;25437;2054628;2446;99580;472;18435;59668
32;25438;2054726;2445;99580;468;18435;3186
32;25439;2054910;2445;99580;462;18435;12407
32;25440;2055195;2445;99580;469;18435;49514
32;25441;2055368;2445;99579;460;18435;28947
32;25442;2055468;2445;99580;454;18435;28453
32;25443;2055654;2445;99580;462;18435;9130
32;25444;2055753;2445;99580;461;18435;20112
32;25445;2055927;2444;99579;453;18435;10080
32;25446;2056028;2444;99579;456;18435;8113
32;25447;2056202;2444;99579;462;18435;36013
32;25448;2056300;2444;99579;462;18435;18592
32;25449;2056670;2444;99579;486;18435;60910
32;25450;2056771;2444;99579;486;18435;13856
32;25451;2056945;2444;99579;487;18435;4660
32;25452;2057044;2444;99579;487;18435;29629
32;25453;2057227;2444;99579;480;18435;13977
32;25454;2057327;2444;99578;477;18435;51133
32;25455;2057505;2444;99578;469;18435;25738
32;25456;2057606;2444;99579;467;18435;58471
32;25457;2057779;2444;99579;467;18435;2404
32;25458;2058076;2444;99579;459;18435;5939
32;25459;2058250;2444;99579;462;18435;9263
32;25460;2058349;2444;99579;460;18435;26542
32;25461;2058523;2444;99579;461;18435;34749
32;25462;2058622;2444;99579;457;18435;38325
32;25463;2058806;2444;99580;458;18435;28196
32;25464;2058905;2444;99579;460;18435;42595
32;25465;2059079;2444;99579;462;18435;64630
32;25466;2059182;2444;99579;464;18435;56514
32;25467;2059543;2443;99579;460;18435;12206
32;25468;2059652;2443;99578;458;18435;15185
32;25469;2059826;2443;99579;454;18435;21264
32;25470;2059925;2443;99579;454;18435;490
32;25471;2060099;2443;99579;432;18435;14352
32;25472;2060198;2442;99579;432;18435;43202
32;25473;2060383;2442;99580;432;18435;42987
32;25474;2060482;2442;99580;432;18435;45952
32;25475;2060656;2442;99580;432;18435;42051
32;25476;2060945;2442;99581;428;18435;35408
32;25477;2061118;2441;99581;428;18435;34564
32;25478;2061228;2441;99581;412;18435;9451
32;25479;2061402;2441;99581;413;18435;7405
32;25480;2061502;2441;99581;416;18435;27699
32;25481;2061678;2441;99581;414;18435;46577
32;25482;2061777;2441;99581;414;18435;51863
32;25483;2061960;2441;99582;410;18435;53968
32;25484;2062059;2441;99582;409;18435;6720
32;25485;2062419;2441;99582;410;18435;19108
32;25486;2062519;2441;99582;412;18435;39387
32;25487;2062693;2441;99583;412;18435;32699
32;25488;2062802;2441;99583;409;18435;58798
32;25489;2062978;2441;99583;401;18435;60068
32;25490;2063079;2441;99582;402;18435;61010
32;25491;2063253;2441;99582;396;18435;15533
32;25492;2063354;2441;99582;395;18435;10242
32;25493;2063537;2441;99582;395;18435;1881
32;25494;2063822;2441;99581;390;18435;45166
32;25495;2063996;2441;99582;395;18435;56472
32;25496;2064099;2441;99582;399;18435;26007
32;25497;2064272;2441;99582;358;18435;617
32;25498;2064382;2441;99581;328;18435;57657
32;25499;2064555;2441;99581;341;18435;5454
32;25500;2064654;2441;99581;397;18435;22791
32;25501;2064827;2441;99580;588;18435;41010
32;25502;2064928;2441;99580;635;18435;3423
32;25503;2065297;2441;99581;699;18435;25416
32;25504;2065397;2441;99581;690;18435;51182
32;25505;2065571;2441;99581;689;18435;55345
32;25506;2065671;2441;99581;683;18435;12551
32;25507;2065846;2441;99582;730;18435;4784
32;25508;2065954;2441;99582;740;18435;22293
32;25509;2066128;2441;99581;772;18435;21925
32;25510;2066226;2442;99582;757;18435;18484
32;25511;2066400;2441;99582;776;18435;36048
32;25512;2066696;2441;99582;796;18435;43720
32;25513;2066870;2441;99582;782;18435;6249
32;25514;2066971;2441;99582;776;18435;48902
